Protein,Low Acetate,High Acetate,Higher Acetate,High Fomrate,WTvsAchrs48,WTvsAchr144,WTvsH2hr,WTvsH2hr144
GSU2253,-0.905219561,-0.599526729,-1.109044038,-1.109044038,-1.206470266,-4.68032881,-2.264976796,-2.516656188
GSU2254,-1.324438464,-0.834297038,-0.952792465,-0.952792465,-0.079957549,-6.128149393,-2.832328536,-3.803363392
GSU2255,-0.889383849,-0.675874445,-0.902496608,-0.902496608,-2.549773491,-2.792094419,-1.038264707,-0.194914598
GSU2256,-0.327851675,-0.280328851,-0.641353355,-0.641353355,-0.733139299,1.163130175,-3.311783801,-1.426708185
GSU2257,-0.383887226,0.175828166,-0.084035301,-0.084035301,0.968576356,0.10704645,-0.440554809,-1.348587077
GSU2258,-0.681473759,-0.284052163,-1.198381293,-1.198381293,0.53215293,-0.446822309,0.069701308,0.484669662
GSU2259,-0.690254258,-0.367975924,-0.832417264,-0.832417264,-2.175029417,1.012782245,-2.370632337,-0.515517897
GSU2260,-0.641172041,-0.045339098,-0.57134571,-0.57134571,-4.548332778,0.816166868,-0.57660724,-1.560321687
GSU2261,-0.447840124,-0.231781268,-0.931992496,-0.931992496,-4.359306007,0.007493958,-2.565277175,-0.524853373
GSU2262,-1.1715664,-0.994998178,-1.349125104,-1.349125104,0.640074096,-1.418496726,-2.01100031,0.723812358
GSU2263,-0.752658283,-0.500452214,-0.681018795,-0.681018795,-0.617181499,-5.791634765,-1.292413549,-0.916941434
GSU2265,-0.874680787,-0.58635308,-0.440328826,-0.440328826,-5.632780631,-7.079948519,2.093795486,-2.772179443
GSU2266,-0.649874996,-0.659991516,-1.011774972,-1.011774972,-3.533043333,-6.233851095,0.7287057,-4.382288119
GSU2267,-1.105342393,-0.834722066,-0.225768537,-0.225768537,-2.681943326,-2.878786363,0.163379153,-1.875815282
GSU2268,-0.367103694,-0.275565116,-0.279209602,-0.279209602,-2.68988728,0.535029299,-1.125126471,-1.223951459
GSU2269,0.141548155,-0.17960325,-0.353676781,-0.353676781,-1.151351097,0.474797117,-3.921694241,-3.98013857
GSU2270,-0.012624316,-0.007470525,0.084250165,0.084250165,-0.656723096,-2.916390034,-0.730202835,-1.513736509
GSU2271,-0.364958866,-0.026764899,-0.112687349,-0.112687349,-3.120858841,-2.321096547,0.289147431,1.016818518
GSU2272,-1.044633194,-0.738533974,-1.409659301,-1.409659301,-1.502354082,-6.811344829,-1.062528128,0.247777856
GSU2274,-0.974197361,-0.599228196,-1.131011465,-1.131011465,-2.37735704,-3.12187609,1.111765368,-1.041534673
GSU2275,-0.232614128,-0.117694439,-1.030746138,-1.030746138,-1.331036786,-7.284347544,0.058889801,-5.668158476
GSU2276,-0.568283376,-0.379803803,-0.47024837,-0.47024837,-1.732332009,-0.86571136,-3.632338151,-1.774690776
GSU2277,-0.245785867,-0.428247004,-0.678803694,-0.678803694,-0.884618431,0.753896016,-0.189241476,-4.789275641
GSU2278,-0.152946064,-0.109100884,0.051220645,0.051220645,1.085116207,1.59932677,1.528930822,-0.931857532
GSU2279,0.116138975,-0.008920107,0.248983574,0.248983574,1.637489076,-0.054930464,-1.246665715,-0.023572013
GSU2280,-0.3863548,-0.974591222,0.456944295,0.456944295,0.503496597,-2.233690168,0.759780767,1.614430654
GSU2281,0.278517377,0.418965857,-0.054362629,-0.054362629,-3.363740998,-7.252327003,-3.968762936,-0.003376575
GSU2282,0.321273157,0.078882818,0.731024605,0.731024605,-3.737379609,-2.834731444,-3.937408241,-0.566476107
GSU2283,0.376270305,0.333148516,0.247386897,0.247386897,-1.542720409,-1.429879412,-1.288520334,0.946638608
GSU2284,0.285895563,0.868688336,-0.382299891,-0.382299891,-0.225901446,-1.003901667,-1.408360859,-0.105784546
GSU2285,0.907541515,0.752858222,0.562203505,0.562203505,-1.58711169,0.084051175,1.73277493,-3.454203768
GSU2286,-1.353033003,-1.03279389,-0.282896371,-0.282896371,0.329273281,0.031376178,4.000747235,-0.136693147
GSU2287,0.385738569,0.649731158,1.050248805,1.050248805,0.737233775,-2.266168109,-4.311497079,-1.401391338
GSU2288,0.585655903,0.580883532,0.427976076,0.427976076,-1.337502493,-0.436977594,1.897101564,0.425983173
GSU2289,1.573425292,1.125511462,1.362714844,1.362714844,-2.453778616,0.588979646,1.336691496,0.630747098
GSU2290,1.790237174,1.216571726,1.281952428,1.281952428,0.766848171,-0.475746816,0.43736957,1.014677729
GSU2291,-0.368182803,-0.129102443,-0.622530777,-0.622530777,-0.478413299,0.526346331,-5.691712889,1.628121215
GSU2292,0.995545769,0.758115694,0.499003077,0.499003077,0.522341091,-3.808565768,-5.314700191,1.129197287
GSU2293,-0.424481388,0.083770429,-0.017900482,-0.017900482,0,0,0,0
GSU2294,-3.980540242,-1.69901878,-3.235947386,-3.235947386,-2.525564765,-8.757298299,-0.453211082,1.856882568
GSU2295,-1.178647136,1.076891486,-0.804292527,-0.804292527,-3.734420718,-1.364279279,-0.03829597,1.170811017
GSU2296,0.87441321,-0.037098576,0.554278105,0.554278105,-1.032019348,-3.485303124,-0.147129753,0.990246606
GSU2297,0.6499414,0.744058262,0.450551882,0.450551882,-0.742287248,3.068481161,-0.074975693,-4.940269715
GSU2298,-0.277367888,0.127769964,-0.136940967,-0.136940967,0,0,0,0
GSU2299,0.298246666,-0.520098388,-0.566902676,-0.566902676,0.471630331,2.546429417,-0.125901558,1.3902166
GSU2301,-1.227985172,-2.604343862,-2.04799394,-2.04799394,-0.613766395,-0.905122498,0.96835104,2.01724509
GSU2302,0.10792844,0.882493128,0.691575763,0.691575763,1.663069038,2.173964551,-0.393123475,0.495702251
GSU2303,0.319753067,1.102719299,0.489048741,0.489048741,0.669964251,1.260750849,-0.081002189,1.751430163
GSU2304,-1.176051435,-1.246031269,-1.174157093,-1.174157093,-0.531455073,-0.486469575,-3.476422728,0.44975418
GSU2306,-1.797979781,-1.342946962,-1.736992451,-1.736992451,-1.749486844,0.390593423,-0.77754199,-0.091930913
GSU2307,-1.251173441,-0.930235042,-0.435544746,-0.435544746,-1.255062261,-0.09191841,-0.855309291,0.464749285
GSU2308,-0.794869918,-0.740470458,-0.473888819,-0.473888819,1.851930143,0.727026311,-4.865383273,-0.601191256
GSU2309,-1.395531092,-0.473998459,-1.17300886,-1.17300886,-0.426644077,0.394734126,0.948645698,1.06072881
GSU2310,-0.796966568,-0.575374845,-0.885845018,-0.885845018,-0.875995495,1.883154202,1.096055343,1.014181537
GSU2311,-1.022314415,-0.157289772,-0.758785978,-0.758785978,-5.973072154,0.852084717,-0.553885589,-0.50248886
GSU2312,0.422692905,0.394332477,0.034806327,0.034806327,0.850760219,1.130784479,-0.21533303,1.496803921
GSU2313,0.809529999,1.324040916,0.456945253,0.456945253,0.498852152,0.621027569,-0.257963507,-0.588265439
GSU2314,1.626107183,1.920033781,0.983644667,0.983644667,0.15229942,-0.331198066,1.724436643,1.519042819
GSU2315,1.462441012,1.714941371,1.236651294,1.236651294,0,0,0,0
GSU2316,1.271222684,1.601676834,1.078258625,1.078258625,0.173735675,0.26618652,0.648950994,0.94283864
GSU2317,1.625855566,2.109316493,1.085568505,1.085568505,-0.04666576,-1.049682343,1.220735335,0.121240812
GSU2318,2.212062731,2.269626396,1.698068439,1.698068439,0.234276777,-1.693021824,0.624441607,0.573213475
GSU2319,1.715991233,1.31509477,1.388131044,1.388131044,0.42046803,0.691668626,1.006391855,-1.767943944
GSU2320,1.988020204,2.166913021,0.966473411,0.966473411,-0.386285976,-0.195458149,2.188403781,3.579112526
GSU2321,1.453855974,2.454865607,-0.137132443,-0.137132443,1.074772941,1.953017499,-1.622532063,1.466239088
GSU2322,2.094172889,2.85226037,1.210481408,1.210481408,1.434251054,2.640617868,-1.15938313,0.05868143
GSU2323,2.299244182,1.899733096,1.129289463,1.129289463,0.516515438,1.370450626,-0.241531538,-2.021837052
GSU2324,1.838835633,2.763347834,1.332642534,1.332642534,-4.527225697,-4.495451781,1.340564431,-1.062825539
